timestamp,room,temperature,motion,sound_level,temperature_dp,sound_level_dp
2025-04-12 04:09:48.447819,bathroom,22.77,1,41.51,22.692946005558255,34.4859908903054
2025-04-12 04:10:18.447819,bathroom,24.17,0,52.88,24.1325122084706,54.23664324166467
2025-04-12 04:10:48.447819,living_room,21.56,0,51.9,22.04365514609559,45.54553843405713
2025-04-12 04:11:18.447819,kitchen,21.79,0,48.26,22.439128519034526,49.91626853207337
2025-04-12 04:11:48.447819,bedroom,21.49,0,34.34,21.603902031322367,31.10210831320719
2025-04-12 04:12:18.447819,bedroom,20.67,1,61.19,20.77948642187473,60.103792179577475
2025-04-12 04:12:48.447819,kitchen,16.08,1,53.46,17.045463186636454,52.12980771169999
2025-04-12 04:13:18.447819,kitchen,20.07,1,66.13,20.38055651595263,63.45807905121606
2025-04-12 04:13:48.447819,bedroom,21.57,0,51.51,30.462073368937048,53.88538776944319
2025-04-12 04:14:18.447819,living_room,23.46,0,55.12,24.60652068820589,61.72444007987696
2025-04-12 04:14:48.447819,kitchen,21.69,1,49.63,21.658985672799194,63.360998190612314
2025-04-12 04:15:18.447819,kitchen,25.38,0,36.14,25.661696738641247,34.75642157423337
2025-04-12 04:15:48.447819,bathroom,22.34,1,58.2,27.1597667508192,54.80313717397948
2025-04-12 04:16:18.447819,bathroom,18.52,1,42.4,18.969066974828454,40.25300855171136
2025-04-12 04:16:48.447819,bedroom,19.11,0,65.64,18.48040206915571,60.91673376683031
2025-04-12 04:17:18.447819,living_room,21.63,1,54.44,21.345296220855655,52.30505418577484
2025-04-12 04:17:48.447819,living_room,22.72,0,55.08,23.346431194011924,51.67278602709573
2025-04-12 04:18:18.447819,bathroom,20.01,1,38.39,19.49962965137744,33.80850469567135
2025-04-12 04:18:48.447819,kitchen,24.8,0,34.21,24.79024421879117,44.91405134640401
2025-04-12 04:19:18.447819,living_room,19.24,0,50.53,17.921969920277206,51.36817130457005
2025-04-12 04:19:48.447819,kitchen,23.73,1,34.0,23.955582958830096,34.045077018420635
2025-04-12 04:20:18.447819,kitchen,21.42,1,60.2,20.8085348942557,56.472913406021874
2025-04-12 04:20:48.447819,kitchen,23.35,1,33.93,25.47490648445975,16.775991765206747
2025-04-12 04:21:18.447819,bedroom,19.39,0,42.54,21.121428436745603,44.40134040944462
2025-04-12 04:21:48.447819,living_room,21.49,1,49.08,23.141808212513613,54.523983345980554
2025-04-12 04:22:18.447819,bathroom,23.13,0,59.3,23.50785808462054,54.737858148805394
2025-04-12 04:22:48.447819,kitchen,24.17,1,54.63,23.421955576637625,53.78316270522436
2025-04-12 04:23:18.447819,bathroom,25.18,0,43.39,25.33141234064057,37.110401599148844
2025-04-12 04:23:48.447819,bathroom,21.66,0,62.69,18.768442801809197,64.88838261977526
2025-04-12 04:24:18.447819,kitchen,22.73,0,55.97,21.83482430768046,52.35436839774095
2025-04-12 04:24:48.447819,bedroom,23.36,1,60.43,22.21827766784773,63.263956040364754
2025-04-12 04:25:18.447819,kitchen,21.39,0,55.45,24.32112222212649,58.00997317743805
2025-04-12 04:25:48.447819,bathroom,21.41,0,31.32,20.907802479668323,23.294603921780663
2025-04-12 04:26:18.447819,kitchen,22.47,1,35.31,22.155069394935733,37.072374860062986
2025-04-12 04:26:48.447819,kitchen,21.65,0,34.16,20.655933599180756,24.23863866037776
2025-04-12 04:27:18.447819,kitchen,22.57,0,49.62,23.411362566816628,47.227806979781924
2025-04-12 04:27:48.447819,bathroom,23.5,0,36.72,23.688944574517954,32.8311859069038
2025-04-12 04:28:18.447819,bedroom,23.36,1,33.24,22.812019642611272,33.91759745835601
2025-04-12 04:28:48.447819,bathroom,19.95,0,66.91,19.471860017089174,72.28117479628423
2025-04-12 04:29:18.447819,bedroom,16.8,0,66.43,16.913084288495302,69.7417301321399
2025-04-12 04:29:48.447819,kitchen,19.19,0,51.83,18.225186996675244,44.212091886535596
2025-04-12 04:30:18.447819,living_room,22.57,0,64.7,20.913270011555884,52.52569079099885
2025-04-12 04:30:48.447819,bathroom,22.33,1,60.73,23.526337255214955,61.91688428429289
2025-04-12 04:31:18.447819,living_room,22.31,1,60.95,21.315284887219814,75.57634834284161
2025-04-12 04:31:48.447819,bathroom,21.26,0,55.59,23.92114944199961,59.83370666457711
2025-04-12 04:32:18.447819,bathroom,23.83,1,52.51,23.346978147227947,52.669864229815616
2025-04-12 04:32:48.447819,bathroom,25.33,1,58.08,23.725350957343878,57.86420720824807
2025-04-12 04:33:18.447819,bedroom,22.48,0,40.76,23.01491804024981,47.810192941924456
2025-04-12 04:33:48.447819,bedroom,22.21,1,45.77,19.855020029558695,50.70228928301718
2025-04-12 04:34:18.447819,kitchen,23.48,1,44.11,24.175332806142542,39.084085209411775
2025-04-12 04:34:48.447819,kitchen,22.5,0,63.82,23.451809834876297,69.02449754827454
2025-04-12 04:35:18.447819,kitchen,20.56,0,69.29,21.038650698249302,78.25891045897198
2025-04-12 04:35:48.447819,bathroom,22.76,1,63.89,22.24609176290687,62.499928342907374
2025-04-12 04:36:18.447819,kitchen,25.46,1,32.54,25.1141825551593,35.15821605471228
2025-04-12 04:36:48.447819,kitchen,22.77,1,51.92,24.132825033458612,42.55690912668461
2025-04-12 04:37:18.447819,bedroom,21.05,0,35.9,20.719813711378297,39.978427188139136
2025-04-12 04:37:48.447819,kitchen,19.6,1,54.54,20.332095269405503,53.997388697077845
2025-04-12 04:38:18.447819,bathroom,22.32,0,49.72,22.4588918398315,43.77301958137323
2025-04-12 04:38:48.447819,living_room,20.69,0,53.14,20.65704431378028,54.06177792829962
2025-04-12 04:39:18.447819,bedroom,20.29,0,53.85,21.98909305996269,43.05051417979031
2025-04-12 04:39:48.447819,living_room,17.31,0,59.01,17.99184288411884,58.747627671245525
2025-04-12 04:40:18.447819,bathroom,19.78,0,61.85,19.73537988585156,74.28335806935465
2025-04-12 04:40:48.447819,living_room,20.2,1,60.11,21.436855201956362,66.37401364883118
2025-04-12 04:41:18.447819,bedroom,23.48,1,31.89,23.17453255481472,34.70741455545375
2025-04-12 04:41:48.447819,kitchen,20.36,1,41.22,20.89930688275648,43.50539314163821
2025-04-12 04:42:18.447819,kitchen,21.92,1,32.89,21.650875690858467,39.2334374640567
2025-04-12 04:42:48.447819,bathroom,22.61,0,42.96,22.542094300258082,33.62183725537295
2025-04-12 04:43:18.447819,living_room,19.09,1,44.51,20.974742800200247,45.5489334739399
2025-04-12 04:43:48.447819,bathroom,24.35,1,58.78,22.69711043009055,65.14067742229403
2025-04-12 04:44:18.447819,bathroom,20.05,1,47.71,19.359463405307956,47.73959725085278
2025-04-12 04:44:48.447819,kitchen,21.68,0,37.21,21.47257209451233,35.93846605648214
2025-04-12 04:45:18.447819,bathroom,20.55,0,47.41,21.122661373832315,47.52037939801417
2025-04-12 04:45:48.447819,kitchen,19.14,1,47.2,19.864198343665638,47.44041018032853
2025-04-12 04:46:18.447819,kitchen,19.89,1,69.56,20.230722601387384,69.76466403027636
2025-04-12 04:46:48.447819,bedroom,21.0,1,48.11,21.308769414308593,49.78023813384868
2025-04-12 04:47:18.447819,bedroom,19.1,0,67.45,17.578874836405,61.161273657190044
2025-04-12 04:47:48.447819,bathroom,20.01,1,51.25,19.43455912463339,61.76253795934741
2025-04-12 04:48:18.447819,kitchen,18.94,1,64.86,19.824096674149132,64.52305979363241
2025-04-12 04:48:48.447819,living_room,20.43,0,56.94,17.325914840072407,46.0608238511178
2025-04-12 04:49:18.447819,kitchen,21.38,0,51.22,20.57247174979156,52.07932610303069
2025-04-12 04:49:48.447819,kitchen,19.07,1,40.98,18.28608097009432,31.88347322530884
2025-04-12 04:50:18.447819,living_room,21.39,0,51.89,21.27633480331284,55.58762717906207
2025-04-12 04:50:48.447819,kitchen,22.78,1,58.27,22.733517899027962,56.50972895902446
2025-04-12 04:51:18.447819,bedroom,21.79,0,58.9,20.131640808706667,50.4329489691933
2025-04-12 04:51:48.447819,living_room,22.09,0,65.33,22.415680032805074,81.60383285556809
2025-04-12 04:52:18.447819,bathroom,20.37,0,36.44,20.375858489909938,37.34661411276116
2025-04-12 04:52:48.447819,bedroom,25.77,0,65.25,25.640114983331156,74.8690624549326
2025-04-12 04:53:18.447819,bathroom,22.42,1,31.55,23.90931534543305,35.8265815931621
2025-04-12 04:53:48.447819,living_room,21.37,0,31.92,23.50663252045232,17.600821688516696
2025-04-12 04:54:18.447819,living_room,21.28,1,59.05,22.043757453106927,59.414514124452445
2025-04-12 04:54:48.447819,kitchen,25.12,1,37.76,26.043140819648748,36.61847567311468
2025-04-12 04:55:18.447819,kitchen,20.53,1,55.18,20.466456575401775,55.08106997213835
2025-04-12 04:55:48.447819,bedroom,24.83,1,66.01,25.773075268419134,66.14833499555338
2025-04-12 04:56:18.447819,bathroom,20.4,0,68.18,21.170148325513683,66.66838094497885
2025-04-12 04:56:48.447819,bedroom,21.71,0,48.63,21.982917788571008,26.231433253281132
2025-04-12 04:57:18.447819,living_room,21.39,0,41.04,21.883027799506053,35.65731348528474
2025-04-12 04:57:48.447819,bedroom,20.99,0,33.45,20.472306143327856,30.274122507312153
2025-04-12 04:58:18.447819,kitchen,24.98,1,53.54,25.265051389054157,50.79505370564483
2025-04-12 04:58:48.447819,kitchen,20.57,0,69.18,20.44822087175041,68.10148331543567
2025-04-12 04:59:18.447819,living_room,26.41,1,63.31,24.23745471988423,63.96721933278477
2025-04-12 04:59:48.447819,kitchen,22.32,0,39.87,21.79911695429377,39.88154509904935
2025-04-12 05:00:18.447819,kitchen,21.91,1,49.0,23.079806250082406,48.76422114884176
2025-04-12 05:00:48.447819,bedroom,20.42,0,31.61,20.413923705509447,32.242723659920216
2025-04-12 05:01:18.447819,kitchen,24.9,1,39.38,24.615440103216617,41.223212725616555
2025-04-12 05:01:48.447819,bedroom,24.39,1,57.91,22.16895746221633,56.32133717819182
2025-04-12 05:02:18.447819,bedroom,20.57,1,34.63,20.19448910333278,32.89843871856768
2025-04-12 05:02:48.447819,kitchen,19.25,0,44.02,18.33200005227116,58.549673766700394
2025-04-12 05:03:18.447819,kitchen,25.27,1,55.81,25.739229648440322,52.064862710778606
2025-04-12 05:03:48.447819,kitchen,21.13,1,63.7,18.9803197009929,66.78464529474459
2025-04-12 05:04:18.447819,living_room,23.86,1,49.24,23.892786681462898,52.46332175822528
2025-04-12 05:04:48.447819,bedroom,23.93,0,69.76,24.808026594571665,69.36794075541256
2025-04-12 05:05:18.447819,bathroom,23.96,1,37.66,25.195506373273442,39.342045261086255
2025-04-12 05:05:48.447819,bathroom,22.33,0,69.15,26.861983357975788,71.88332231123975
2025-04-12 05:06:18.447819,living_room,24.3,1,49.68,23.753380831897367,48.619880820836805
2025-04-12 05:06:48.447819,kitchen,27.39,0,37.75,27.333203361457688,36.57425165456039
2025-04-12 05:07:18.447819,bathroom,25.78,1,66.0,26.553573083446846,73.28292335402226
2025-04-12 05:07:48.447819,bathroom,22.73,0,36.91,23.33232940928553,44.17377759576139
2025-04-12 05:08:18.447819,bathroom,22.45,1,36.64,22.402082387769028,26.655667018567158
2025-04-12 05:08:48.447819,kitchen,19.53,0,69.29,19.770926314016258,62.66640940659596
2025-04-12 05:09:18.447819,bedroom,22.93,1,49.83,22.9250336088807,50.36226937027245
2025-04-12 05:09:48.447819,bedroom,23.92,1,69.74,22.79653999026442,85.44503231840403
2025-04-12 05:10:18.447819,living_room,20.9,0,37.03,21.285673476819785,38.56701399206321
2025-04-12 05:10:48.447819,bathroom,21.62,1,45.5,18.643814516131954,48.0711204781521
2025-04-12 05:11:18.447819,living_room,23.67,0,60.76,23.392983272172152,59.92920026246832
2025-04-12 05:11:48.447819,living_room,20.23,0,56.72,19.60780224645542,58.6128425722328
2025-04-12 05:12:18.447819,bedroom,22.86,1,46.73,22.74571810983135,50.16987570889517
2025-04-12 05:12:48.447819,bedroom,22.91,1,63.85,23.680189512416366,66.81783104037883
2025-04-12 05:13:18.447819,living_room,22.53,0,54.65,21.40351119036452,59.43012348352883
2025-04-12 05:13:48.447819,living_room,23.46,0,69.73,22.879700453483583,67.8955354258003
2025-04-12 05:14:18.447819,bathroom,20.64,1,38.86,17.62795829025771,35.72007331744074
2025-04-12 05:14:48.447819,bathroom,19.24,0,49.03,18.0370855122788,49.1891722701212
2025-04-12 05:15:18.447819,kitchen,20.92,0,65.34,17.47194488132787,62.41780648397837
2025-04-12 05:15:48.447819,bedroom,22.54,1,30.66,21.431973706715404,37.13065228023894
2025-04-12 05:16:18.447819,living_room,23.73,0,33.69,23.41410518818566,45.081028630818125
2025-04-12 05:16:48.447819,bedroom,20.91,1,38.29,20.694817930499223,25.987088025774103
2025-04-12 05:17:18.447819,bedroom,19.02,0,41.0,20.479145984053318,43.76583369923375
2025-04-12 05:17:48.447819,bathroom,23.83,1,52.12,22.765991777959353,49.82362403055665
2025-04-12 05:18:18.447819,bathroom,24.85,0,69.05,24.82069030659065,69.66413255627332
2025-04-12 05:18:48.447819,bathroom,18.39,1,53.08,18.698111256684037,41.0954937174984
2025-04-12 05:19:18.447819,living_room,22.35,0,63.18,22.38211065544408,62.88145289617765
2025-04-12 05:19:48.447819,kitchen,22.51,1,57.01,22.57950757688894,53.66672378555055
2025-04-12 05:20:18.447819,bathroom,20.07,1,64.27,20.533759949397677,63.71636211396647
2025-04-12 05:20:48.447819,kitchen,22.55,0,69.68,24.092700984951534,61.613660667217644
2025-04-12 05:21:18.447819,bedroom,20.68,1,66.03,20.537921118608597,66.12316657268204
2025-04-12 05:21:48.447819,kitchen,25.08,1,67.45,24.153379056007502,72.17961050156724
2025-04-12 05:22:18.447819,kitchen,25.13,1,60.29,24.394313959024075,65.84219383685408
2025-04-12 05:22:48.447819,kitchen,23.44,1,43.38,23.44921593466063,40.42161528032001
2025-04-12 05:23:18.447819,bathroom,20.93,1,66.76,21.609222834928246,78.65840011879412
2025-04-12 05:23:48.447819,living_room,23.07,0,65.65,22.114909635966097,67.32332647654604
2025-04-12 05:24:18.447819,bathroom,21.39,0,38.5,21.667364316069634,41.02879062617869
2025-04-12 05:24:48.447819,bedroom,22.74,0,50.53,20.470196193442547,46.442991631701744
2025-04-12 05:25:18.447819,kitchen,23.24,1,55.17,23.457945382647086,68.33070593489242
2025-04-12 05:25:48.447819,living_room,22.37,0,69.52,22.34509927018936,71.99124677149803
2025-04-12 05:26:18.447819,bedroom,22.46,0,42.23,20.41901422756617,42.54425569321222
2025-04-12 05:26:48.447819,kitchen,20.77,1,56.33,22.21215847391647,57.381764651418315
2025-04-12 05:27:18.447819,bathroom,23.27,0,48.83,20.58130252243091,48.27330207043543
2025-04-12 05:27:48.447819,bedroom,21.14,1,47.39,20.839529065455636,55.863687532384546
2025-04-12 05:28:18.447819,bathroom,22.12,1,53.06,22.912004781128843,54.500618401112945
2025-04-12 05:28:48.447819,kitchen,18.35,1,61.32,17.564560811399947,56.197946505694276
2025-04-12 05:29:18.447819,living_room,23.51,1,62.1,23.33969278084436,63.18676184020728
2025-04-12 05:29:48.447819,bedroom,23.08,1,49.1,23.426557273102286,48.01082065692227
2025-04-12 05:30:18.447819,living_room,22.15,1,41.44,22.28304493406597,40.13091506057914
2025-04-12 05:30:48.447819,living_room,19.45,1,39.96,19.490488849365043,41.871965305666386
2025-04-12 05:31:18.447819,bathroom,20.97,0,68.53,17.38138344923008,68.2951983936511
2025-04-12 05:31:48.447819,living_room,23.02,1,68.55,22.294175439061885,61.11417940417973
2025-04-12 05:32:18.447819,living_room,21.12,1,35.26,19.418623736689838,30.668404873372978
2025-04-12 05:32:48.447819,living_room,18.49,0,49.24,18.410022762635855,43.25474342791365
2025-04-12 05:33:18.447819,bathroom,24.28,0,52.7,24.798594969734737,51.40829766330152
2025-04-12 05:33:48.447819,bedroom,20.82,1,46.3,21.9656749862499,39.58780544278902
2025-04-12 05:34:18.447819,living_room,24.27,1,57.76,24.138406007941672,58.43419617136966
2025-04-12 05:34:48.447819,bathroom,23.11,1,39.31,22.744227489078355,19.622603775231518
2025-04-12 05:35:18.447819,kitchen,17.96,0,51.63,17.249442179155018,41.79210958116802
2025-04-12 05:35:48.447819,living_room,23.07,0,66.27,21.935555504746812,61.727106158497435
2025-04-12 05:36:18.447819,kitchen,22.64,0,35.76,22.884199331872495,34.69379797424991
2025-04-12 05:36:48.447819,kitchen,20.93,1,63.13,22.421413679574737,55.16314963386846
2025-04-12 05:37:18.447819,bedroom,20.66,0,50.22,19.791837413438028,46.144475363580845
2025-04-12 05:37:48.447819,bedroom,23.35,0,57.79,23.63041670859125,79.26203304234711
2025-04-12 05:38:18.447819,living_room,25.2,1,33.18,25.07748660226214,27.877364151769967
2025-04-12 05:38:48.447819,bathroom,23.02,1,38.67,22.309001961415085,32.53602881610012
2025-04-12 05:39:18.447819,bedroom,22.89,1,30.33,23.32865958370561,37.56427383180048
2025-04-12 05:39:48.447819,bedroom,19.37,1,32.72,17.55797220750616,37.46311843604033
2025-04-12 05:40:18.447819,kitchen,22.0,1,69.3,24.295432871236372,70.77499913309578
2025-04-12 05:40:48.447819,bathroom,21.19,0,69.04,21.350142631278437,72.13630905107289
2025-04-12 05:41:18.447819,living_room,23.19,1,56.36,23.498582081848973,39.13586804218194
2025-04-12 05:41:48.447819,kitchen,27.51,0,63.84,26.67826140135035,69.63137491596771
2025-04-12 05:42:18.447819,kitchen,23.31,1,52.55,22.422877177447667,58.9955367587101
2025-04-12 05:42:48.447819,kitchen,25.75,1,53.56,26.334751098219403,54.68607263545705
2025-04-12 05:43:18.447819,living_room,24.3,1,34.08,23.197209154917516,33.86299542172699
2025-04-12 05:43:48.447819,bathroom,21.31,1,42.79,20.580782326169036,42.4283051956787
2025-04-12 05:44:18.447819,living_room,24.4,1,46.46,24.330843530950258,30.83136913493975
2025-04-12 05:44:48.447819,bedroom,21.94,0,31.06,21.177746579124456,32.58342111810474
2025-04-12 05:45:18.447819,kitchen,22.73,1,32.21,22.532094250970488,32.98074664878402
2025-04-12 05:45:48.447819,living_room,22.6,1,60.26,20.602840202196994,45.153722123352196
2025-04-12 05:46:18.447819,living_room,24.37,0,50.19,25.98934262263226,57.78048284172486
2025-04-12 05:46:48.447819,bathroom,20.85,1,48.67,24.179757973751762,43.32760438935962
2025-04-12 05:47:18.447819,kitchen,24.42,1,61.3,25.00961742040807,63.172082681252995
2025-04-12 05:47:48.447819,bathroom,22.61,0,51.54,22.252575439666888,49.7046417243145
2025-04-12 05:48:18.447819,bathroom,20.93,0,35.98,21.224875264991073,32.09504151180094
2025-04-12 05:48:48.447819,kitchen,23.72,1,44.48,21.96265827304924,46.82368797661851
2025-04-12 05:49:18.447819,kitchen,21.69,0,40.08,22.27395523605633,34.6335124392555
2025-04-12 05:49:48.447819,kitchen,21.71,1,67.59,20.39384299348194,72.6691505237517
2025-04-12 05:50:18.447819,living_room,20.88,0,52.19,21.332851592131508,60.65194853497975
2025-04-12 05:50:48.447819,bathroom,20.54,1,47.34,21.38923559919294,36.948392075119756
2025-04-12 05:51:18.447819,bathroom,24.51,0,49.56,24.076371322291035,50.952682760551916
2025-04-12 05:51:48.447819,bedroom,23.0,0,55.01,22.817263024846703,50.580229564024044
2025-04-12 05:52:18.447819,bathroom,22.99,1,57.77,22.65500298117492,59.756671113792876
2025-04-12 05:52:48.447819,kitchen,22.16,1,32.03,22.104437635124498,26.990836407179486
2025-04-12 05:53:18.447819,kitchen,21.51,1,40.04,21.38241114477536,32.00019174948558
2025-04-12 05:53:48.447819,bedroom,19.95,1,64.79,21.758321436392666,66.28265894907325
2025-04-12 05:54:18.447819,living_room,20.24,0,48.93,19.630482734807575,58.10205528503592
2025-04-12 05:54:48.447819,bathroom,21.08,1,58.33,20.482096615290608,58.83075850444933
2025-04-12 05:55:18.447819,bathroom,21.54,0,31.24,21.664865072589908,27.840356013104156
2025-04-12 05:55:48.447819,kitchen,23.67,1,33.91,19.69221526276615,32.546062741852445
2025-04-12 05:56:18.447819,kitchen,21.57,0,66.71,20.08850816151747,70.22577306277694
2025-04-12 05:56:48.447819,kitchen,22.69,1,42.09,25.61939914526127,41.09066455532426
2025-04-12 05:57:18.447819,living_room,18.25,0,57.21,11.178071529149618,59.27703502130771
2025-04-12 05:57:48.447819,living_room,23.78,0,39.86,24.59589425498276,38.27599234584636
2025-04-12 05:58:18.447819,bedroom,17.53,0,46.56,17.08114571023087,29.019280453877197
2025-04-12 05:58:48.447819,bedroom,22.4,1,47.62,23.335745169631224,40.18719310563641
2025-04-12 05:59:18.447819,kitchen,24.17,0,49.92,25.150876889323605,59.32267225734043
2025-04-12 05:59:48.447819,bathroom,20.58,0,34.45,20.756438057514707,39.96939453173326
2025-04-12 06:00:18.447819,bedroom,19.8,0,62.04,19.13357360788734,62.15329422090515
2025-04-12 06:00:48.447819,kitchen,23.68,1,38.5,22.248679003592997,35.115434308509016
2025-04-12 06:01:18.447819,kitchen,21.48,0,67.79,21.218944097102668,72.28453693112435
2025-04-12 06:01:48.447819,kitchen,21.55,0,49.03,21.860979481778994,49.182749983062315
2025-04-12 06:02:18.447819,kitchen,24.69,0,69.88,22.629106322752552,69.4396604811979
2025-04-12 06:02:48.447819,bedroom,22.47,0,56.65,22.70163178685291,54.267861492976685
2025-04-12 06:03:18.447819,bedroom,20.25,1,63.95,20.89581788592203,67.92556810467872
2025-04-12 06:03:48.447819,kitchen,20.7,0,56.54,18.318495102473864,54.16573888359327
2025-04-12 06:04:18.447819,living_room,19.27,1,67.77,18.208122899479164,65.34271691505735
2025-04-12 06:04:48.447819,living_room,22.22,0,68.71,20.522111845686183,66.53563979292261
2025-04-12 06:05:18.447819,bedroom,25.58,0,31.64,24.96960866502287,50.17519408538894
2025-04-12 06:05:48.447819,living_room,21.49,1,34.0,18.038526702809914,37.026319580687066
2025-04-12 06:06:18.447819,bedroom,22.76,1,47.88,23.163750905591804,51.84942480104538
2025-04-12 06:06:48.447819,bathroom,26.9,1,52.29,26.66945931172403,51.24111236297506
2025-04-12 06:07:18.447819,kitchen,23.49,0,47.53,22.478665783801652,40.069867333268874
2025-04-12 06:07:48.447819,bedroom,20.73,1,39.49,21.095248616503664,42.616738330168275
2025-04-12 06:08:18.447819,bathroom,22.74,1,55.87,22.949813746960206,72.93226699706952
2025-04-12 06:08:48.447819,kitchen,22.02,1,41.54,21.66589492347747,45.152159560145506
2025-04-12 06:09:18.447819,bedroom,22.85,1,30.97,23.831081615241914,37.10321082147463
2025-04-12 06:09:48.447819,kitchen,21.0,1,55.76,19.62522975092697,32.883882461852394
2025-04-12 06:10:18.447819,bedroom,21.56,1,64.18,21.231072913705617,65.15358475625271
2025-04-12 06:10:48.447819,kitchen,20.95,1,34.63,20.228321997885292,34.880316350128155
2025-04-12 06:11:18.447819,bedroom,22.39,1,36.01,21.958931418161985,30.484445096175204
2025-04-12 06:11:48.447819,living_room,22.94,1,36.71,23.862759949093096,37.147723248514566
2025-04-12 06:12:18.447819,bathroom,18.49,0,32.3,16.857596586218524,26.457466333393818
2025-04-12 06:12:48.447819,living_room,22.46,1,67.25,25.404479722755276,63.21090239913613
2025-04-12 06:13:18.447819,bedroom,24.75,1,40.85,25.053220499419854,53.194971191651085
2025-04-12 06:13:48.447819,bedroom,21.51,1,66.42,21.20907464877893,67.39577232243361
2025-04-12 06:14:18.447819,kitchen,21.76,0,44.16,21.46131204368528,49.84983625068824
2025-04-12 06:14:48.447819,bathroom,19.06,0,34.14,20.043706739666572,25.644685933193117
2025-04-12 06:15:18.447819,living_room,22.1,1,50.22,20.951488213935328,48.53400982317953
2025-04-12 06:15:48.447819,bedroom,24.3,1,41.7,24.183493455676114,42.12326739936627
2025-04-12 06:16:18.447819,living_room,21.74,1,39.25,20.447241780335048,41.241100577213025
2025-04-12 06:16:48.447819,kitchen,22.4,1,55.47,22.07511371877939,49.96485269775983
2025-04-12 06:17:18.447819,bathroom,24.0,1,50.96,24.52855556867404,38.77997744342066
2025-04-12 06:17:48.447819,living_room,24.67,1,39.87,25.582017659152463,34.64166345249143
2025-04-12 06:18:18.447819,bathroom,22.32,0,39.92,22.93217189106711,49.85992315615897
2025-04-12 06:18:48.447819,bathroom,21.35,1,43.98,21.72774339244702,49.28399598982729
2025-04-12 06:19:18.447819,bathroom,21.57,1,51.54,21.55072644166699,48.89245610533843
2025-04-12 06:19:48.447819,living_room,22.17,1,57.51,21.306675310302072,59.08444250890572
2025-04-12 06:20:18.447819,living_room,22.21,0,65.83,21.035309800699128,55.50258724771875
2025-04-12 06:20:48.447819,living_room,21.33,0,60.21,26.925401858906575,58.93454093618311
2025-04-12 06:21:18.447819,bathroom,23.89,1,34.23,22.36002035996723,33.204155790562325
2025-04-12 06:21:48.447819,kitchen,21.42,0,63.34,21.76936238414929,66.89262332774038
2025-04-12 06:22:18.447819,living_room,22.04,1,51.23,20.020652350227714,60.19629384913117
2025-04-12 06:22:48.447819,kitchen,22.37,1,35.96,21.58559581344135,21.740232111138383
2025-04-12 06:23:18.447819,living_room,21.61,0,48.86,22.41907428174829,51.421952178958165
2025-04-12 06:23:48.447819,living_room,23.87,1,49.58,24.390309805179953,41.151392593197116
2025-04-12 06:24:18.447819,kitchen,15.54,0,53.63,15.974522117368828,52.361808267348444
2025-04-12 06:24:48.447819,living_room,20.37,1,54.51,20.08347215869337,47.271243045756464
2025-04-12 06:25:18.447819,bedroom,20.76,0,44.77,20.640409186110592,39.74160890058204
2025-04-12 06:25:48.447819,living_room,23.44,0,36.82,22.414381343822768,35.15180907557569
2025-04-12 06:26:18.447819,kitchen,24.33,0,51.74,20.985484960070732,49.988307400122416
2025-04-12 06:26:48.447819,bathroom,22.93,1,47.05,23.556496089928615,36.51535189770094
2025-04-12 06:27:18.447819,living_room,25.14,1,43.94,25.03022371207988,43.61718464793341
2025-04-12 06:27:48.447819,kitchen,22.78,1,58.15,20.874568642437776,53.64847185403208
2025-04-12 06:28:18.447819,bedroom,20.49,1,62.27,20.33386695948152,59.05878564652368
2025-04-12 06:28:48.447819,living_room,20.1,1,46.37,16.52329460282606,45.953043145027024
2025-04-12 06:29:18.447819,bathroom,26.03,0,67.13,24.28556516482513,76.4124958713545
2025-04-12 06:29:48.447819,bedroom,20.4,1,65.03,21.331555037519298,56.479085456147494
2025-04-12 06:30:18.447819,bathroom,21.26,0,31.49,22.68494093386922,34.119075446757776
2025-04-12 06:30:48.447819,living_room,24.58,1,58.13,25.280851251322908,68.16070968703801
2025-04-12 06:31:18.447819,kitchen,23.91,0,32.84,23.79684639786507,26.192475045681228
2025-04-12 06:31:48.447819,kitchen,21.73,1,50.47,21.245466034556863,48.46612415154084
2025-04-12 06:32:18.447819,bathroom,23.34,0,58.45,26.08738198316916,57.26168304284584
2025-04-12 06:32:48.447819,living_room,26.14,0,49.67,26.746799098272902,39.837686227242735
2025-04-12 06:33:18.447819,bathroom,25.67,1,31.3,23.610720531250646,22.154077626060833
2025-04-12 06:33:48.447819,kitchen,22.72,0,37.83,22.538183748981808,38.76348181643726
2025-04-12 06:34:18.447819,bathroom,20.46,0,57.67,20.331151366728538,46.32948854590458
2025-04-12 06:34:48.447819,bathroom,24.85,0,34.67,24.46405240866497,28.63381462712781
2025-04-12 06:35:18.447819,kitchen,20.85,1,55.13,19.87143388471694,50.74212635260318
2025-04-12 06:35:48.447819,living_room,19.32,0,65.26,19.989065228556587,70.10059934446181
2025-04-12 06:36:18.447819,living_room,22.54,0,31.67,22.264920113321608,30.51503615230364
2025-04-12 06:36:48.447819,bedroom,18.89,0,54.08,16.594295497067844,49.03934112964297
2025-04-12 06:37:18.447819,living_room,23.71,0,44.34,24.217876756526916,36.92110256462983
2025-04-12 06:37:48.447819,kitchen,20.36,0,51.6,20.870698575596663,47.067064173423475
2025-04-12 06:38:18.447819,living_room,24.76,0,65.72,26.864571854154285,75.91165975563725
